标题,昵称,地区,评论内容,情感得分
带着AI眼镜再商家面前付款，看看商家什么反应,小破站拉胯,未知,"要是不用喊才有意义
喊的还不如手机支付快，而且贼尴尬，",0.21
带着AI眼镜再商家面前付款，看看商家什么反应,kixcoco,未知,不尴尬吗,0.2
带着AI眼镜再商家面前付款，看看商家什么反应,太上劳喵,未知,"ᯠ  _   ̫  _ ̥ ᯄ ੭       ꉂ ᳐˶ᵒ ᵕ ˂˶ ᳐ฅ
b站能发语音了
所以我发了一句语音
真的特别好听[妙啊][妙啊]
BV1aY7SzREaL",0.62
带着AI眼镜再商家面前付款，看看商家什么反应,讨厌塔姆,未知,不如掌纹,0.88
带着AI眼镜再商家面前付款，看看商家什么反应,好运乀来,未知,人工智障[doge_金箍],0.58
带着AI眼镜再商家面前付款，看看商家什么反应,滨州长极有限公司,未知,我碰到这种人会离得远远的,0.41
带着AI眼镜再商家面前付款，看看商家什么反应,ゲームミドリ,未知,好尴尬哇这个……,0.56
带着AI眼镜再商家面前付款，看看商家什么反应,今天开始攒硬币,未知,还不如人脸识别方便呢,0.37
带着AI眼镜再商家面前付款，看看商家什么反应,白嫖白嫖一夏天,未知,脚趾头扣出三室一厅[笑哭],0.19
带着AI眼镜再商家面前付款，看看商家什么反应,黑子的heizi,未知,中二拉满,0.4
带着AI眼镜再商家面前付款，看看商家什么反应,百平233,未知,好羞耻[笑哭],0.94
带着AI眼镜再商家面前付款，看看商家什么反应,看世界的好,未知,尬的怀疑人生了。,0.67
带着AI眼镜再商家面前付款，看看商家什么反应,巧克力味的过路人,未知,感觉好尴尬[笑哭],0.8
带着AI眼镜再商家面前付款，看看商家什么反应,半斤八两的货色,未知,好傻呀这样弄的话,0.3
带着AI眼镜再商家面前付款，看看商家什么反应,白骨画朱颜,未知,别人真的看傻子一样[笑哭],0.7
带着AI眼镜再商家面前付款，看看商家什么反应,wu_0001,未知,一点都不方便,0.34
带着AI眼镜再商家面前付款，看看商家什么反应,百越之地南粤人士,未知,[笑哭]卧槽要是我特喵的很尴尬,0.82
带着AI眼镜再商家面前付款，看看商家什么反应,生死老兵,未知,如果可以不用说话，就可以控制的话，那就太好了,0.38
带着AI眼镜再商家面前付款，看看商家什么反应,氵夂口,未知,你应该说，老祖宗请我一杯饮料，然后拜三拜，确认要这个[滑稽],0.58
带着AI眼镜再商家面前付款，看看商家什么反应,琦贤,未知,变着花样花自己的钱,0.54
带着AI眼镜再商家面前付款，看看商家什么反应,钱小砍,未知,有点尴尬吧....,0.14
带着AI眼镜再商家面前付款，看看商家什么反应,困心衡虑_,未知,🤓🤳👓🥤,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,Xma09,未知,所以钢铁侠要带着头盔，要脸的[doge],0.31
带着AI眼镜再商家面前付款，看看商家什么反应,壊壊宝贝,未知,请问谁理你啊。这玩意是为自己方便不是炫耀的。,0.0
带着AI眼镜再商家面前付款，看看商家什么反应,幻梦东东,未知,有指纹，有人脸，有碰一碰，怎么非要搞个这么尬的？,0.0
带着AI眼镜再商家面前付款，看看商家什么反应,为了看剧被迫注册,未知,用来装逼可以！但是这个逼速度，如果人多的时候用，那就有点危险了！,0.77
带着AI眼镜再商家面前付款，看看商家什么反应,极阴岛文旅,未知,尴尬了,0.32
带着AI眼镜再商家面前付款，看看商家什么反应,金米亚,未知,不如碰一碰,0.01
带着AI眼镜再商家面前付款，看看商家什么反应,老乡鸡鸡,未知,有这个时间，我tm都喝完了,0.54
带着AI眼镜再商家面前付款，看看商家什么反应,凌美地,未知,这眼镜连个网，小考试作弊无敌了，很难查出来,0.9
带着AI眼镜再商家面前付款，看看商家什么反应,张三的手柄,未知,🤓🤳👓,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,殊晓,未知,好尬啊,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,Jooham丶,未知,确实有点尬,0.63
带着AI眼镜再商家面前付款，看看商家什么反应,最初的相遇aetly,未知,虽然但是说出来感觉有点尴尬呢,0.17
带着AI眼镜再商家面前付款，看看商家什么反应,这不显得我爱国嘛,未知,哑巴岂不是不能用？,0.06
带着AI眼镜再商家面前付款，看看商家什么反应,穿云白玉虎,未知,压根就没人在意，最后你还得跟个小丑一样，大声重复一遍[笑哭],0.36
带着AI眼镜再商家面前付款，看看商家什么反应,今晚不熬夜嗷_,未知,这就是e人吗？我新手机有个自动打开付款码的功能我都不敢用，怕收银员把我当神经病了,0.0
带着AI眼镜再商家面前付款，看看商家什么反应,破译啊PIA,未知,我不要，太傻了[无语],0.15
带着AI眼镜再商家面前付款，看看商家什么反应,倔强的萌物,未知,收了神通吧，我黑名单都不够用了,0.05
带着AI眼镜再商家面前付款，看看商家什么反应,双层吉士汉堡s,未知,还要说话？这社恐不得饿死,0.07
带着AI眼镜再商家面前付款，看看商家什么反应,彦叔叔的小Zippo,未知,这玩意和飞机战术头盔的原理性质一样甚至还不如战术头盔的科技含量高，你头瞄，锁定，发射，几百万的导弹几百公里外就打中了对手，,0.23
带着AI眼镜再商家面前付款，看看商家什么反应,无间北京,未知,有点二,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,爱吃糖的白先森,未知,太尴尬了,0.18
带着AI眼镜再商家面前付款，看看商家什么反应,包子嘴豆腐心,未知,好麻烦 还不如掏三个钢镚,0.64
带着AI眼镜再商家面前付款，看看商家什么反应,bili_370337951,未知,这玩意甚至不能识别对话，算什么智能……不就是个语音助手,0.4
带着AI眼镜再商家面前付款，看看商家什么反应,Moore_嘉文,未知,[doge][doge]难道就我一个人感觉很尴尬吗？,0.22
带着AI眼镜再商家面前付款，看看商家什么反应,南瓜灬大寶,未知,还要自己说话，太麻烦了,0.03
带着AI眼镜再商家面前付款，看看商家什么反应,一个萝卜鸭-,未知,哥们，好尬啊，旁边一按就可以扫脸，比你眼镜方便，还有nfc手机一碰就行,0.11
带着AI眼镜再商家面前付款，看看商家什么反应,Pai-Young,未知,这么尬还这么高兴，碰一碰难道不好用,0.0
带着AI眼镜再商家面前付款，看看商家什么反应,錢賤殘,未知,要说出来受不了,0.33
带着AI眼镜再商家面前付款，看看商家什么反应,adaoorhnd,未知,这玩意就和现在的电动车装屏幕一样 以后眼睛等着出问题吧[笑哭],0.23
带着AI眼镜再商家面前付款，看看商家什么反应,下一站茶山漁,未知,残疾人适合,0.75
带着AI眼镜再商家面前付款，看看商家什么反应,暗影岛扛把子゚゙゙゚,未知,帅锅你好瓜哦,0.77
带着AI眼镜再商家面前付款，看看商家什么反应,是时候骑你老冯子了,未知,b哥  嘉豪,0.69
带着AI眼镜再商家面前付款，看看商家什么反应,一堆菠萝,未知,我已经尴尬到抠出一家小卖部了,0.33
带着AI眼镜再商家面前付款，看看商家什么反应,bpa911,未知,der,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,血色野狼,未知,一句确认支付太2了。。。。。我扫码一句话都不需要说,0.0
带着AI眼镜再商家面前付款，看看商家什么反应,黎明老公,未知,不如碰一碰好用,0.02
带着AI眼镜再商家面前付款，看看商家什么反应,变味的胖次,未知,太尴尬,0.18
带着AI眼镜再商家面前付款，看看商家什么反应,螺旋龍城,未知,无人在意哈,0.52
带着AI眼镜再商家面前付款，看看商家什么反应,K字母的后面是U,未知,累不累。。。。,0.2
带着AI眼镜再商家面前付款，看看商家什么反应,橙诺诺诺_,未知,感觉不如……nfc,0.37
带着AI眼镜再商家面前付款，看看商家什么反应,奇葩二甲苯,未知,感觉很傻,0.6
带着AI眼镜再商家面前付款，看看商家什么反应,贫道乾坤,未知,带出去一次，沉默一生。[无语],0.97
带着AI眼镜再商家面前付款，看看商家什么反应,龙骧大平板,未知,旁边的刷脸不比你这好用？,0.08
带着AI眼镜再商家面前付款，看看商家什么反应,量子少女-艾雅法拉,未知,有意思这眼镜,0.73
带着AI眼镜再商家面前付款，看看商家什么反应,阿露塔姆,未知,不亚于1米8的大胡子壮汉在马路上大喊代表月亮消灭你一样尴尬,0.3
带着AI眼镜再商家面前付款，看看商家什么反应,我会飞的喔,未知,能不能改成检测到连续两次的瞳孔闭合为确认，眼动是鼠标，不要说出来，显得高级一点[doge_金箍],0.01
带着AI眼镜再商家面前付款，看看商家什么反应,古希腊掌管抽象的神丶,未知,远不如刷脸支付,0.08
带着AI眼镜再商家面前付款，看看商家什么反应,知行合一-修身,未知,我勒个天，玩尬的[捂脸],0.02
带着AI眼镜再商家面前付款，看看商家什么反应,厚仁德智惠,未知,太尴尬了,0.18
带着AI眼镜再商家面前付款，看看商家什么反应,Cloud白辰,未知,好尬,0.5
带着AI眼镜再商家面前付款，看看商家什么反应,bili_17543328765,未知,"技术更新是正常的，但你想看老板反应……你是期待老板瞠目结舌还是对你的新科技眼镜赞赏不已？

你要是想看技术革新对人的冲击，大可以翻一翻清朝人看到火车时被震撼到的老照片，但是你指望一个破眼镜就能震撼到现代人，有点不切实际了……",1.0
带着AI眼镜再商家面前付款，看看商家什么反应,91小剧场,未知,"我祝这个账号的主人天天开心
https://space.bilibili.com/?",0.99
带着AI眼镜再商家面前付款，看看商家什么反应,殫訑駳黮,未知,"知道了一点我试试[吃瓜]
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 
 
 
 

 
 
 
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
 

  
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 
 
 
 

 
 
 
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
             
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
  
 
 
 
 
 
 
 
 

 
 
 
 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
 

  
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
 

  
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
 
 
 

 
 
 
 
 
 
  
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 ，一个赞复制拿走",0.96
带着AI眼镜再商家面前付款，看看商家什么反应,道士道是道士倒是道士,未知,[笑哭]能不能别搞语音，尴尬死了,0.27
带着AI眼镜再商家面前付款，看看商家什么反应,欢歌really,未知,现在ai还是不行啊，应该直接脑电波控制，居然还要声音识别,0.09
带着AI眼镜再商家面前付款，看看商家什么反应,歼35冲冲冲,未知,太糖了,0.18
带着AI眼镜再商家面前付款，看看商家什么反应,喝好牛奶的牛奶君,未知,"up:乐奇支...
老板：支付五百
乐奇：即将支付500.00元确认支付吗？
up:不...[无语]
老板确认支付[doge]
（叮～支付宝到账500.00元）",0.0
带着AI眼镜再商家面前付款，看看商家什么反应,诚实善良的白板,未知,"何為坐忘道？墮其肢體，黜遁聰智，離形去知，同於大通，此謂坐忘！非也！坐者，動也。忘者，念也。非坐則止其役，非忘則息其思。役不止，則神靜。思不息，則心寧。三花聚頂本是幻，腳下騰雲亦非真。大夢一場終需醒，無根無極本歸塵。斯乃形器著而心緒迷，理事萌而情思忽。況至道超於色味，真性隔於可欲，而能聞希微以懸信，聽罔象而不惑者哉，如人有聞坐忘之法……至道之中，寂無所有，神用無方，心體亦然。源其心體……天台得道，閣皂成真。玉京金闕，位列太極。大悲大願。大聖大慈。太上玉京，天機內相。玉虛紫靈。普化玄靜。常道化應……

走遍是不是道诡的全部视频",1.0
带着AI眼镜再商家面前付款，看看商家什么反应,偞湘論_,未知,就应该整个上下左右和确认键，眼动仪的话现在的科技应该还不行,0.12
带着AI眼镜再商家面前付款，看看商家什么反应,总有个路口卖花卷,未知,速度能快点嘛[灵魂出窍],1.0
带着AI眼镜再商家面前付款，看看商家什么反应,风雨枫落,未知,这语音控制太生硬了，暂不具有商业实用性，还需要继续研发啊,0.05
带着AI眼镜再商家面前付款，看看商家什么反应,不len道,未知,语音控制太尬了，脑机接口又不成熟，还是得眼动追踪,0.85
带着AI眼镜再商家面前付款，看看商家什么反应,冰镇热蜗牛,未知,可惜我的quest3s不能像ar一样扫描，不然我也这样出去体验一下，这俩区别就在于你像一个啥x一样喊，我像一个啥x一样在天上比划(｀・ω・´),0.88
