标题,昵称,地区,评论内容,情感得分
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,对口,江苏,我也换了小米AI眼镜 ，更好实用,0.91
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,幸运小悠,河南,趁着信息差，买来大学考试用 [色],0.58
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,，.，、,河南,小米AI眼镜。简直是太牛了,0.26
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,few,福建,可以不说话 拍照 录像操作吗,0.07
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,一张随便发,山东,买了一个记录一下牛马生活[泪奔],1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,泥巴,河南,不知道它的质量怎么样诶,0.07
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,小海洋,福建,眼镜框架很好看啊,0.92
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,小兔兔,甘肃,万一有人利用它偷拍人怎么办？,0.56
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,@遇到瑶儿,河南,眼镜高科技啊，还能播报天气查看植物,0.77
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,代驾小姐,福建,可以打游戏吗,0.72
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,我的名字叫小帅,福建,夏天戴它出街真的绝了，防晒又智能，赶紧冲！,0.81
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,小祈愿1,河南,呀真的很懂玩家的心啊！！！真的一眼心动,0.35
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,绽放风华,山东,有人知道可以匹配苹果手机吗    打算入手,0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,NO.1JUG,河南,这才是高科技的Al眼镜。好厉害[飞吻],0.93
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,就终弟西,江苏,国内里小米雷鸟，还有其他ai眼镜做的好的嘛？,0.74
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,朝阳区桃松信息咨询工作室,江苏,小米很强大的语音识别系统,0.97
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,大家都,福建,这款小米眼镜好合适啊，颜值又高，特别心动,1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,抱抱,福建,我要戴着出门拍美女，不就很显眼吗,0.98
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,七七🍬,福建,我要戴着出门拍美女，不就很显眼吗,0.98
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,美莎,河南,可以保护视力[泪奔],0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,首元,河南,有了这个小米眼镜带来前所未有的便捷体验,0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,Tzw132465,河南,演唱会的时候用这个是不是超级方便,0.28
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,秦汉新,河南,我宣布以后戴眼镜的不让上厕所,0.05
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,鹅头返,江苏,戴着这种眼镜上公共厕所，会是一种什么样的体验？[捂脸][捂脸],0.01
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,交个朋友吧,江苏,从现在开始 这款小米眼镜就是我的心头爱,0.98
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,ghk,江苏,我去这个眼镜，小时候作文头写的未来真的来了,0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,怡宝吃不饱,甘肃,小米眼镜也太智能了吧，被狠狠种草了,0.92
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,好奇宝宝诶。,北京,完美解决了行人走路装不了记录仪的bug[捂脸],0.02
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,蔡文,河南,预言一下，以后ai眼镜绝对会变成几百块钱左右,0.26
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,扑惹木,江苏,感觉这个智能AI眼镜老好玩了,0.69
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,仙女,广东,要是能调度数就太无敌了,0.84
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,棒棒,广东,47克的眼镜我最多戴10分钟,0.53
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,南漳飞特迪,甘肃,小米太厉害了，不愧是全球知名的科技企业[紫薇别走],0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,用户7425397459704,山东,所以这个眼镜的作用到底是什么？[看][看],0.48
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,丁香05,福建,具备实时翻译功能，能够支持多种语言的即时翻译,1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,钟祥芮本商行贸,甘肃,这个要是华子的，不得3999起步,0.96
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,美丽姐,河南,出门带这个小米眼镜也可以记录生活,0.95
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,周正懿,河南,你好，请问能说一下续航多长时间吗？,0.23
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,爱你不需多言0,甘肃,这款智能眼镜外观设计太时尚了[我想静静],1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,好运来勤志直播号,甘肃,一键解放双手！简直就是Vlog神器,0.59
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,当阳惺吵,北京,哇，网上流传的搓澡大爷拍的视频会越来越多的,0.59
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,记录666,福建,出门带这个小米眼镜也可以记录生活[泪奔],1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,爱你.,甘肃,在高级感这块，其他的模仿不来,0.6
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,小飞侠9967,北京,其实我想说能不能白天当行车记录仪,0.26
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,近不虎口,江苏,科技改变生活啊，小米Ai智能眼镜就是这一理念的最新体现,1.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,迪卡,江苏,最喜欢问它问题哈哈哈[吐血],0.67
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,不断创新,福建,我被种草了，是4K的吗,0.92
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,富饶⭐️,广东,这个小米眼镜很显品质，有设计感,0.96
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,襄阳区田哥,甘肃,为啥叫ai眼镜啊？哪儿ai了[捂脸],0.0
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,一只燕燕,北京,实实在在给爬山者设计的眼镜,0.77
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,永德炎一霞,甘肃,好智能。我太喜欢第一视角了,0.88
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,🦕龙🐉,北京,能带个这玩意当行车记录仪使不[捂脸],0.01
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,茜茜。,北京,有它，扶老太太过马路有用了！,0.57
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,蝴蝶🦋🦋🦋🦋,北京,录像的灯能关闭或者  遮挡吗,0.01
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,零零落落,山东,会不会有偷拍隐患啊[躺平],0.26
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,风铃～,山东,眼镜功能挺多就是不好看,0.82
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,1162616393,河南,什么时候能当记牌器再说,0.29
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,风怒火,广东,系统，附近山上哪有百年野山参,0.99
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,永德花古衣,甘肃,这对于爱爬山拍照的人来说是一个好东西。,0.9
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,静若阿孤,北京,如果有冬天自动除雾，近视调节，提词器就更好了,0.89
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,井开巴可,甘肃,对普通人来说实用性不大,0.92
小米AI眼镜，到底是不是真的“解放双手的神器”？跟我一起实际体验一下吧！#小米AI眼镜 #智能穿戴 #数码评测,滴答创意,北京,这玩意以后就是偷拍神器啊,0.05
